name,value,date
巴林,695279,101
斯里兰卡,671563,101
科威特,662359,101
多米尼加共和国,648216,101
缅甸,633075,101
巴勒斯坦,620816,101
塞浦路斯,610023,101
爱沙尼亚,608759,101
摩尔多瓦,594754,101
委内瑞拉,546937,101
埃及,515645,101
利比亚,507078,101
埃塞俄比亚,494349,101
卡塔尔,476454,101
留尼汪岛(法国海外省),475195,101
洪都拉斯,457676,101
亚美尼亚,445631,101
波斯尼亚和黑塞哥维那,400412,101
阿曼,399027,101
北马其顿,344531,101
肯尼亚,341116,101
赞比亚,333721,101
中国,290787,102
美国,100279698,102
印度,44671119,102
法国,37442946,102
德国,36280371,102
巴西,35094130,102
韩国,26654729,102
意大利,24031538,102
英国,23977637,102
日本,23935445,102
俄罗斯,21545351,102
土耳其,17005537,102
西班牙,13573721,102
越南,11512138,102
澳大利亚,10564087,102
阿根廷,9723924,102
荷兰,8536849,102
中国台湾,8193072,102
伊朗,7559416,102
墨西哥,7125098,102
印度尼西亚,6620317,102
波兰,6349525,102
哥伦比亚,6312657,102
葡萄牙,5537108,102
奥地利,5524683,102
乌克兰,5329536,102
希腊,5306482,102
马来西亚,4971936,102
智利,4883582,102
朝鲜民主主义人民共和国,4772813,102
以色列,4708552,102
泰国,4702330,102
比利时,4629552,102
加拿大,4392747,102
瑞士,4276830,102
秘鲁,4197026,102
捷克,4168864,102
南非,4038501,102
菲律宾,4027469,102
罗马尼亚,3294447,102
丹麦,3144360,102
瑞典,2622790,102
伊拉克,2463021,102
塞尔维亚,2418973,102
匈牙利,2157995,102
新加坡,2157021,102
孟加拉国,2036416,102
中国香港,2051106,102
新西兰,1918070,102
斯洛伐克,1855129,102
佐治亚州,1785138,102
乔丹,1746997,102
Ireland,1677386,102
巴基斯坦,1574939,102
挪威,1467775,102
哈萨克斯坦,1395857,102
芬兰,1384654,102
保加利亚,1285855,102
立陶宛,1273554,102
摩洛哥,1267597,102
克罗地亚,1251655,102
斯洛文尼亚,1249572,102
黎巴嫩,1220157,102
危地马拉,1149459,102
突尼斯,1146991,102
哥斯达黎加,1143597,102
古巴,1111345,102
玻利维亚,1110256,102
阿拉伯联合酋长国,1042966,102
厄瓜多尔,1009958,102
尼泊尔,1000859,102
白俄罗斯,994037,102
巴拿马,995726,102
乌拉圭,992887,102
蒙古,990731,102
拉脱维亚,960450,102
沙特阿拉伯,825239,102
阿塞拜疆,824033,102
巴拉圭,718071,102
巴林,695279,102
斯里兰卡,671563,102
科威特,662359,102
多米尼加共和国,648216,102
缅甸,633075,102
巴勒斯坦,620816,102
塞浦路斯,610023,102
爱沙尼亚,608759,102
摩尔多瓦,594754,102
委内瑞拉,546937,102
埃及,515645,102
利比亚,507078,102
埃塞俄比亚,494349,102
卡塔尔,476454,102
留尼汪岛(法国海外省),475195,102
洪都拉斯,457676,102
亚美尼亚,445631,102
波斯尼亚和黑塞哥维那,400412,102
阿曼,399027,102
北马其顿,344531,102
肯尼亚,341116,102
赞比亚,333721,102
阿尔巴尼亚,333282,102
中国,290787,103
美国,100279698,103
印度,44671119,103
法国,37442946,103
德国,36280371,103
巴西,35094130,103
韩国,26654729,103
意大利,24031538,103
英国,23977637,103
日本,23935445,103
俄罗斯,21545351,103
土耳其,17005537,103
西班牙,13573721,103
越南,11512138,103
澳大利亚,10564087,103
阿根廷,9723924,103
荷兰,8536849,103
中国台湾,8193072,103
伊朗,7559416,103
墨西哥,7125098,103
印度尼西亚,6620317,103
波兰,6349525,103
哥伦比亚,6312657,103
葡萄牙,5537108,103
奥地利,5524683,103
乌克兰,5329536,103
希腊,5306482,103
马来西亚,4971936,103
智利,4883582,103
朝鲜民主主义人民共和国,4772813,103
以色列,4708552,103
泰国,4702330,103
比利时,4629552,103
加拿大,4392747,103
瑞士,4276830,103
秘鲁,4197026,103
捷克,4168864,103
南非,4038501,103
菲律宾,4027469,103
罗马尼亚,3294447,103
丹麦,3144360,103
瑞典,2622790,103
伊拉克,2463021,103
塞尔维亚,2418973,103
匈牙利,2157995,103
新加坡,2157021,103
孟加拉国,2036416,103
中国香港,2051106,103
新西兰,1918070,103
斯洛伐克,1855129,103
佐治亚州,1785138,103
乔丹,1746997,103
Ireland,1677386,103
巴基斯坦,1574939,103
挪威,1467775,103
哈萨克斯坦,1395857,103
芬兰,1384654,103
保加利亚,1285855,103
立陶宛,1273554,103
摩洛哥,1267597,103
克罗地亚,1251655,103
斯洛文尼亚,1249572,103
黎巴嫩,1220157,103
危地马拉,1149459,103
突尼斯,1146991,103
哥斯达黎加,1143597,103
古巴,1111345,103
玻利维亚,1110256,103
阿拉伯联合酋长国,1042966,103
厄瓜多尔,1009958,103
尼泊尔,1000859,103
白俄罗斯,994037,103
巴拿马,995726,103
乌拉圭,992887,103
蒙古,990731,103
拉脱维亚,960450,103
沙特阿拉伯,825239,103
阿塞拜疆,824033,103
巴拉圭,718071,103
巴林,695279,103
斯里兰卡,671563,103
科威特,662359,103
多米尼加共和国,648216,103
缅甸,633075,103
巴勒斯坦,620816,103
塞浦路斯,610023,103
爱沙尼亚,608759,103
摩尔多瓦,594754,103
委内瑞拉,546937,103
埃及,515645,103
利比亚,507078,103
埃塞俄比亚,494349,103
卡塔尔,476454,103
留尼汪岛(法国海外省),475195,103
洪都拉斯,457676,103
亚美尼亚,445631,103
波斯尼亚和黑塞哥维那,400412,103
阿曼,399027,103
北马其顿,344531,103
肯尼亚,341116,103
赞比亚,333721,103
阿尔巴尼亚,333282,103
博茨瓦纳,326344,103
中国,290787,104
美国,100279698,104
印度,44671119,104
法国,37442946,104
德国,36280371,104
巴西,35094130,104
韩国,26654729,104
意大利,24031538,104
英国,23977637,104
日本,23935445,104
俄罗斯,21545351,104
土耳其,17005537,104
西班牙,13573721,104
越南,11512138,104
澳大利亚,10564087,104
阿根廷,9723924,104
荷兰,8536849,104
中国台湾,8193072,104
伊朗,7559416,104
墨西哥,7125098,104
印度尼西亚,6620317,104
波兰,6349525,104
哥伦比亚,6312657,104
葡萄牙,5537108,104
奥地利,5524683,104
乌克兰,5329536,104
希腊,5306482,104
马来西亚,4971936,104
智利,4883582,104
朝鲜民主主义人民共和国,4772813,104
以色列,4708552,104
泰国,4702330,104
比利时,4629552,104
加拿大,4392747,104
瑞士,4276830,104
秘鲁,4197026,104
捷克,4168864,104
南非,4038501,104
菲律宾,4027469,104
罗马尼亚,3294447,104
丹麦,3144360,104
瑞典,2622790,104
伊拉克,2463021,104
塞尔维亚,2418973,104
匈牙利,2157995,104
新加坡,2157021,104
孟加拉国,2036416,104
中国香港,2051106,104
新西兰,1918070,104
斯洛伐克,1855129,104
佐治亚州,1785138,104
乔丹,1746997,104
Ireland,1677386,104
巴基斯坦,1574939,104
挪威,1467775,104
哈萨克斯坦,1395857,104
芬兰,1384654,104
保加利亚,1285855,104
立陶宛,1273554,104
摩洛哥,1267597,104
克罗地亚,1251655,104
斯洛文尼亚,1249572,104
黎巴嫩,1220157,104
危地马拉,1149459,104
突尼斯,1146991,104
哥斯达黎加,1143597,104
古巴,1111345,104
玻利维亚,1110256,104
阿拉伯联合酋长国,1042966,104
厄瓜多尔,1009958,104
尼泊尔,1000859,104
白俄罗斯,994037,104
巴拿马,995726,104
乌拉圭,992887,104
蒙古,990731,104
拉脱维亚,960450,104
沙特阿拉伯,825239,104
阿塞拜疆,824033,104
巴拉圭,718071,104
巴林,695279,104
斯里兰卡,671563,104
科威特,662359,104
多米尼加共和国,648216,104
缅甸,633075,104
巴勒斯坦,620816,104
塞浦路斯,610023,104
爱沙尼亚,608759,104
摩尔多瓦,594754,104
委内瑞拉,546937,104
埃及,515645,104
利比亚,507078,104
埃塞俄比亚,494349,104
卡塔尔,476454,104
留尼汪岛(法国海外省),475195,104
洪都拉斯,457676,104
亚美尼亚,445631,104
波斯尼亚和黑塞哥维那,400412,104
阿曼,399027,104
北马其顿,344531,104
肯尼亚,341116,104
赞比亚,333721,104
阿尔巴尼亚,333282,104
博茨瓦纳,326344,104
卢森堡,297757,104
中国,290787,105
美国,100279698,105
印度,44671119,105
法国,37442946,105
德国,36280371,105
巴西,35094130,105
韩国,26654729,105
意大利,24031538,105
英国,23977637,105
日本,23935445,105
俄罗斯,21545351,105
土耳其,17005537,105
西班牙,13573721,105
越南,11512138,105
澳大利亚,10564087,105
阿根廷,9723924,105
荷兰,8536849,105
中国台湾,8193072,105
伊朗,7559416,105
墨西哥,7125098,105
印度尼西亚,6620317,105
波兰,6349525,105
哥伦比亚,6312657,105
葡萄牙,5537108,105
奥地利,5524683,105
乌克兰,5329536,105
希腊,5306482,105
马来西亚,4971936,105
智利,4883582,105
朝鲜民主主义人民共和国,4772813,105
以色列,4708552,105
泰国,4702330,105
比利时,4629552,105
加拿大,4392747,105
瑞士,4276830,105
秘鲁,4197026,105
捷克,4168864,105
南非,4038501,105
菲律宾,4027469,105
罗马尼亚,3294447,105
丹麦,3144360,105
瑞典,2622790,105
伊拉克,2463021,105
塞尔维亚,2418973,105
匈牙利,2157995,105
新加坡,2157021,105
孟加拉国,2036416,105
中国香港,2051106,105
新西兰,1918070,105
斯洛伐克,1855129,105
佐治亚州,1785138,105
乔丹,1746997,105
Ireland,1677386,105
巴基斯坦,1574939,105
挪威,1467775,105
哈萨克斯坦,1395857,105
芬兰,1384654,105
保加利亚,1285855,105
立陶宛,1273554,105
摩洛哥,1267597,105
克罗地亚,1251655,105
斯洛文尼亚,1249572,105
黎巴嫩,1220157,105
危地马拉,1149459,105
突尼斯,1146991,105
哥斯达黎加,1143597,105
古巴,1111345,105
玻利维亚,1110256,105
阿拉伯联合酋长国,1042966,105
厄瓜多尔,1009958,105
尼泊尔,1000859,105
白俄罗斯,994037,105
巴拿马,995726,105
乌拉圭,992887,105
蒙古,990731,105
拉脱维亚,960450,105
沙特阿拉伯,825239,105
阿塞拜疆,824033,105
巴拉圭,718071,105
巴林,695279,105
斯里兰卡,671563,105
科威特,662359,105
多米尼加共和国,648216,105
缅甸,633075,105
巴勒斯坦,620816,105
塞浦路斯,610023,105
爱沙尼亚,608759,105
摩尔多瓦,594754,105
委内瑞拉,546937,105
埃及,515645,105
利比亚,507078,105
埃塞俄比亚,494349,105
卡塔尔,476454,105
留尼汪岛(法国海外省),475195,105
洪都拉斯,457676,105
亚美尼亚,445631,105
波斯尼亚和黑塞哥维那,400412,105
阿曼,399027,105
北马其顿,344531,105
肯尼亚,341116,105
赞比亚,333721,105
阿尔巴尼亚,333282,105
博茨瓦纳,326344,105
卢森堡,297757,105
黑山,283536,105
中国,290787,106
美国,100279698,106
印度,44671119,106
法国,37442946,106
德国,36280371,106
巴西,35094130,106
韩国,26654729,106
意大利,24031538,106
英国,23977637,106
日本,23935445,106
俄罗斯,21545351,106
土耳其,17005537,106
西班牙,13573721,106
越南,11512138,106
澳大利亚,10564087,106
阿根廷,9723924,106
荷兰,8536849,106
中国台湾,8193072,106
伊朗,7559416,106
墨西哥,7125098,106
印度尼西亚,6620317,106
波兰,6349525,106
哥伦比亚,6312657,106
葡萄牙,5537108,106
奥地利,5524683,106
乌克兰,5329536,106
希腊,5306482,106
马来西亚,4971936,106
智利,4883582,106
朝鲜民主主义人民共和国,4772813,106
以色列,4708552,106
泰国,4702330,106
比利时,4629552,106
加拿大,4392747,106
瑞士,4276830,106
秘鲁,4197026,106
捷克,4168864,106
南非,4038501,106
菲律宾,4027469,106
罗马尼亚,3294447,106
丹麦,3144360,106
瑞典,2622790,106
伊拉克,2463021,106
塞尔维亚,2418973,106
匈牙利,2157995,106
新加坡,2157021,106
孟加拉国,2036416,106
中国香港,2051106,106
新西兰,1918070,106
斯洛伐克,1855129,106
佐治亚州,1785138,106
乔丹,1746997,106
Ireland,1677386,106
巴基斯坦,1574939,106
挪威,1467775,106
哈萨克斯坦,1395857,106
芬兰,1384654,106
保加利亚,1285855,106
立陶宛,1273554,106
摩洛哥,1267597,106
克罗地亚,1251655,106
斯洛文尼亚,1249572,106
黎巴嫩,1220157,106
危地马拉,1149459,106
突尼斯,1146991,106
哥斯达黎加,1143597,106
古巴,1111345,106
玻利维亚,1110256,106
阿拉伯联合酋长国,1042966,106
厄瓜多尔,1009958,106
尼泊尔,1000859,106
白俄罗斯,994037,106
巴拿马,995726,106
乌拉圭,992887,106
蒙古,990731,106
拉脱维亚,960450,106
沙特阿拉伯,825239,106
阿塞拜疆,824033,106
巴拉圭,718071,106
巴林,695279,106
斯里兰卡,671563,106
科威特,662359,106
多米尼加共和国,648216,106
缅甸,633075,106
巴勒斯坦,620816,106
塞浦路斯,610023,106
爱沙尼亚,608759,106
摩尔多瓦,594754,106
委内瑞拉,546937,106
埃及,515645,106
利比亚,507078,106
埃塞俄比亚,494349,106
卡塔尔,476454,106
留尼汪岛(法国海外省),475195,106
洪都拉斯,457676,106
亚美尼亚,445631,106
波斯尼亚和黑塞哥维那,400412,106
阿曼,399027,106
北马其顿,344531,106
肯尼亚,341116,106
赞比亚,333721,106
阿尔巴尼亚,333282,106
博茨瓦纳,326344,106
卢森堡,297757,106
黑山,283536,106
阿尔及利亚,271035,106
中国,290787,107
美国,100279698,107
印度,44671119,107
法国,37442946,107
德国,36280371,107
巴西,35094130,107
韩国,26654729,107
意大利,24031538,107
英国,23977637,107
日本,23935445,107
俄罗斯,21545351,107
土耳其,17005537,107
西班牙,13573721,107
越南,11512138,107
澳大利亚,10564087,107
阿根廷,9723924,107
荷兰,8536849,107
中国台湾,8193072,107
伊朗,7559416,107
墨西哥,7125098,107
印度尼西亚,6620317,107
波兰,6349525,107
哥伦比亚,6312657,107
葡萄牙,5537108,107
奥地利,5524683,107
乌克兰,5329536,107
希腊,5306482,107
马来西亚,4971936,107
智利,4883582,107
朝鲜民主主义人民共和国,4772813,107
以色列,4708552,107
泰国,4702330,107
比利时,4629552,107
加拿大,4392747,107
瑞士,4276830,107
秘鲁,4197026,107
捷克,4168864,107
南非,4038501,107
菲律宾,4027469,107
罗马尼亚,3294447,107
丹麦,3144360,107
瑞典,2622790,107
伊拉克,2463021,107
塞尔维亚,2418973,107
匈牙利,2157995,107
新加坡,2157021,107
孟加拉国,2036416,107
中国香港,2051106,107
新西兰,1918070,107
斯洛伐克,1855129,107
佐治亚州,1785138,107
乔丹,1746997,107
Ireland,1677386,107
巴基斯坦,1574939,107
挪威,1467775,107
哈萨克斯坦,1395857,107
芬兰,1384654,107
保加利亚,1285855,107
立陶宛,1273554,107
摩洛哥,1267597,107
克罗地亚,1251655,107
斯洛文尼亚,1249572,107
黎巴嫩,1220157,107
危地马拉,1149459,107
突尼斯,1146991,107
哥斯达黎加,1143597,107
古巴,1111345,107
玻利维亚,1110256,107
阿拉伯联合酋长国,1042966,107
厄瓜多尔,1009958,107
尼泊尔,1000859,107
白俄罗斯,994037,107
巴拿马,995726,107
乌拉圭,992887,107
蒙古,990731,107
拉脱维亚,960450,107
沙特阿拉伯,825239,107
阿塞拜疆,824033,107
巴拉圭,718071,107
巴林,695279,107
斯里兰卡,671563,107
科威特,662359,107
多米尼加共和国,648216,107
缅甸,633075,107
巴勒斯坦,620816,107
塞浦路斯,610023,107
爱沙尼亚,608759,107
摩尔多瓦,594754,107
委内瑞拉,546937,107
埃及,515645,107
利比亚,507078,107
埃塞俄比亚,494349,107
卡塔尔,476454,107
留尼汪岛(法国海外省),475195,107
洪都拉斯,457676,107
亚美尼亚,445631,107
波斯尼亚和黑塞哥维那,400412,107
阿曼,399027,107
北马其顿,344531,107
肯尼亚,341116,107
赞比亚,333721,107
阿尔巴尼亚,333282,107
博茨瓦纳,326344,107
卢森堡,297757,107
黑山,283536,107
阿尔及利亚,271035,107
尼日利亚,266283,107
中国,290787,108
美国,100279698,108
印度,44671119,108
法国,37442946,108
德国,36280371,108
巴西,35094130,108
韩国,26654729,108
意大利,24031538,108
英国,23977637,108
日本,23935445,108
俄罗斯,21545351,108
土耳其,17005537,108
西班牙,13573721,108
越南,11512138,108
澳大利亚,10564087,108
阿根廷,9723924,108
荷兰,8536849,108
中国台湾,8193072,108
伊朗,7559416,108
墨西哥,7125098,108
印度尼西亚,6620317,108
波兰,6349525,108
哥伦比亚,6312657,108
葡萄牙,5537108,108
奥地利,5524683,108
乌克兰,5329536,108
希腊,5306482,108
马来西亚,4971936,108
智利,4883582,108
朝鲜民主主义人民共和国,4772813,108
以色列,4708552,108
泰国,4702330,108
比利时,4629552,108
加拿大,4392747,108
瑞士,4276830,108
秘鲁,4197026,108
捷克,4168864,108
南非,4038501,108
菲律宾,4027469,108
罗马尼亚,3294447,108
丹麦,3144360,108
瑞典,2622790,108
伊拉克,2463021,108
塞尔维亚,2418973,108
匈牙利,2157995,108
新加坡,2157021,108
孟加拉国,2036416,108
中国香港,2051106,108
新西兰,1918070,108
斯洛伐克,1855129,108
佐治亚州,1785138,108
乔丹,1746997,108
Ireland,1677386,108
巴基斯坦,1574939,108
挪威,1467775,108
哈萨克斯坦,1395857,108
芬兰,1384654,108
保加利亚,1285855,108
立陶宛,1273554,108
摩洛哥,1267597,108
克罗地亚,1251655,108
斯洛文尼亚,1249572,108
黎巴嫩,1220157,108
危地马拉,1149459,108
突尼斯,1146991,108
哥斯达黎加,1143597,108
古巴,1111345,108
玻利维亚,1110256,108
阿拉伯联合酋长国,1042966,108
厄瓜多尔,1009958,108
尼泊尔,1000859,108
白俄罗斯,994037,108
巴拿马,995726,108
乌拉圭,992887,108
蒙古,990731,108
拉脱维亚,960450,108
沙特阿拉伯,825239,108
阿塞拜疆,824033,108
巴拉圭,718071,108
巴林,695279,108
斯里兰卡,671563,108
科威特,662359,108
多米尼加共和国,648216,108
缅甸,633075,108
巴勒斯坦,620816,108
塞浦路斯,610023,108
爱沙尼亚,608759,108
摩尔多瓦,594754,108
委内瑞拉,546937,108
埃及,515645,108
利比亚,507078,108
埃塞俄比亚,494349,108
卡塔尔,476454,108
留尼汪岛(法国海外省),475195,108
洪都拉斯,457676,108
亚美尼亚,445631,108
波斯尼亚和黑塞哥维那,400412,108
阿曼,399027,108
北马其顿,344531,108
肯尼亚,341116,108
赞比亚,333721,108
阿尔巴尼亚,333282,108
博茨瓦纳,326344,108
卢森堡,297757,108
黑山,283536,108
阿尔及利亚,271035,108
尼日利亚,266283,108
津巴布韦,257893,108
中国,290787,109
美国,100279698,109
印度,44671119,109
法国,37442946,109
德国,36280371,109
巴西,35094130,109
韩国,26654729,109
意大利,24031538,109
英国,23977637,109
日本,23935445,109
俄罗斯,21545351,109
土耳其,17005537,109
西班牙,13573721,109
越南,11512138,109
澳大利亚,10564087,109
阿根廷,9723924,109
荷兰,8536849,109
中国台湾,8193072,109
伊朗,7559416,109
墨西哥,7125098,109
印度尼西亚,6620317,109
波兰,6349525,109
哥伦比亚,6312657,109
葡萄牙,5537108,109
奥地利,5524683,109
乌克兰,5329536,109
希腊,5306482,109
马来西亚,4971936,109
智利,4883582,109
朝鲜民主主义人民共和国,4772813,109
以色列,4708552,109
泰国,4702330,109
比利时,4629552,109
加拿大,4392747,109
瑞士,4276830,109
秘鲁,4197026,109
捷克,4168864,109
南非,4038501,109
菲律宾,4027469,109
罗马尼亚,3294447,109
丹麦,3144360,109
瑞典,2622790,109
伊拉克,2463021,109
塞尔维亚,2418973,109
匈牙利,2157995,109
新加坡,2157021,109
孟加拉国,2036416,109
中国香港,2051106,109
新西兰,1918070,109
斯洛伐克,1855129,109
佐治亚州,1785138,109
乔丹,1746997,109
Ireland,1677386,109
巴基斯坦,1574939,109
挪威,1467775,109
哈萨克斯坦,1395857,109
芬兰,1384654,109
保加利亚,1285855,109
立陶宛,1273554,109
摩洛哥,1267597,109
克罗地亚,1251655,109
斯洛文尼亚,1249572,109
黎巴嫩,1220157,109
危地马拉,1149459,109
突尼斯,1146991,109
哥斯达黎加,1143597,109
古巴,1111345,109
玻利维亚,1110256,109
阿拉伯联合酋长国,1042966,109
厄瓜多尔,1009958,109
尼泊尔,1000859,109
白俄罗斯,994037,109
巴拿马,995726,109
乌拉圭,992887,109
蒙古,990731,109
拉脱维亚,960450,109
沙特阿拉伯,825239,109
阿塞拜疆,824033,109
巴拉圭,718071,109
巴林,695279,109
斯里兰卡,671563,109
科威特,662359,109
多米尼加共和国,648216,109
